2.29,1572.261597,965,27831,1890,432,2,134.109207,160.143158,55,3077.308105
2.99,1560.238525,814,28683,1903,600,2.14,143.240814,170.798187,55,5860.490723
2.29,1596.337769,1047,27891,1891,420.72876,2,136.162827,162.595459,55,3133.768311
2.29,1653.025391,1044,27801,1892,403.120392,2,140.998108,168.369385,55,3245.051514
2.49,1555.411133,974,27941,1891,461.215332,2,135.564972,161.830475,55,3156.431396
2.99,1558.009521,853,28202,1896,600,2.14,143.036194,170.554169,55,5893.045898
2.99,1536.701904,814,28242,1904,588.85791,2.14,141.080002,168.221649,55,3834.349609
2.99,1575.329712,826,28633,1902,600,2.14,144.626297,172.450211,55,5964.33252
2.59,1559.938477,982,25797,1827,600,2.14,137.410294,163.947678,55,5630.966309
2.59,1584.05481,928,27591,1877,600,2.14,139.534622,166.482285,55,5718.020508
2.29,1516.923096,1060,28044,1902,354.223877,2,129.388992,154.506638,55,2664.870361
2.49,1534.243408,983,28603,1916,370.340332,2,133.720062,159.628113,55,2778.782959
2.49,1531.814697,987,28603,1915,468.420502,2,133.508377,159.375412,55,3181.442383
2.49,1511.676025,952,27671,1883,474.293152,2,131.753159,157.280106,55,3139.616211
2.49,1577.298584,972,28172,1892,428.628754,2,137.472626,164.107712,55,3201.954102
2.99,1285.55542,771,22310,1843,502.13916,2.14,118.022987,140.728806,55,2673.520752
2.99,1331.609131,769,22240,1858,485.33548,2.14,122.251045,145.770294,55,2766.872803
3.19,1305.314209,677,22370,1854,432,2.42,122.26487,145.619843,55,2798.374268
3.5,1285.205566,726,24534,1917,482.183838,2.42,124.086601,147.717804,55,2850.940674
2.74,1346.320557,864,22721,1878,463.396271,2.14,120.471451,143.703201,55,2733.904541
3.49,1296.439209,730,24615,1935,528.262024,2.42,125.050644,148.867691,55,3047.586182
3.49,1277.030151,677,22851,1877,517.736938,2.42,123.178497,146.638977,55,2943.95874
3.49,1281.887451,725,24524,1923,515.94928,2.42,123.647026,147.196732,55,2954.345947
3.49,1299.817261,724,24254,1916,499.898438,2.42,125.37648,149.255585,55,2964.416992
2.99,1300.936523,770,22290,1855,479.887604,2.14,119.435089,142.412598,55,2653.647217
3.19,1282.50708,717,22130,1852,504.777893,2.42,120.128593,143.0755,55,2917.233887
3.49,1298.797852,724,24534,1918,519.987549,2.42,125.278145,149.138535,55,3033.138672
2.99,1281.94751,769,22310,1844,537.071899,2.14,117.691757,140.333878,55,2800.0625
3.19,1322.19458,718,22200,1845,534.169006,2.42,123.846001,147.503021,55,3159.24707
2.99,1298.85791,790,22861,1868,535.43573,2.14,119.244255,142.185043,55,2836.873779
2.99,1300.487061,791,22901,1870,510.968353,2.14,119.393822,142.363373,55,2760.595703
2.99,1301.985962,798,23162,1885,155.662704,2.14,119.531433,142.527466,55,2501.205811
2.74,1311.050781,939,24935,1936,531.09668,2.14,117.315445,139.938599,55,2862.311768
2.74,1300.776611,938,24975,1940,540,2.14,116.396095,138.841949,55,2885.12085
2.99,1297.938232,800,23212,1877,157.339951,2.14,119.159821,142.084366,55,2493.429688
2.74,1285.645386,941,24965,1943,596.904175,2.14,115.042114,137.226868,55,2993.91748
2.74,1266.536255,938,24955,1948,149.541626,2.14,113.332199,135.18721,55,2359.879395
2.74,1306.913086,936,24745,1941,587.200012,2.14,116.945206,139.496948,55,3043.44458
3.49,1318.796387,681,22981,1867,538.428772,2.42,127.207146,151.434921,55,3142.605469
2.74,1306.863159,939,24945,1954,536.473755,2.14,116.940735,139.491608,55,2882.284912
2.99,1307.053101,861,24955,1951,570.91394,2.14,119.996628,143.082153,55,2961.941162
2.74,1320.825195,861,22891,1868,600,2.14,118.190086,140.981888,55,3175.006592
2.99,1302.205933,798,24955,1940,600,2.14,119.551628,142.551544,55,3228.314941
3.49,1551.363525,642,25647,1836,539.456421,2.42,149.639877,178.140167,55,4010.164307
2.99,1563.186768,795,26999,1852,600,2.14,143.511505,171.120926,55,5996.076172
3.49,1588.772217,640,25907,1821,530.539307,2.42,153.248199,182.43573,55,4106.862793
3.49,1572.821045,642,28292,1900,532.323181,2.42,151.70961,180.604095,55,4022.138428
3.49,1539.810059,681,27200,1860,425.376892,2.42,148.525467,176.813522,55,3363.725586
3.99,1585.893677,609,28162,1890,594.61322,2.42,160.344955,190.745392,55,4248.343262
2.89,1509.800049,976,28352,1902,386.249298,2.14,137.206116,163.627106,55,2877.17749
2.49,1597.826904,976,28172,1906,463.307587,2,139.26181,166.243561,55,3247.739746
2.49,1509.599976,965,27891,1894,424.551514,2,131.572205,157.064102,55,2820.475342
2.49,1527.666992,953,27540,1880,415.39093,2,133.146896,158.943878,55,2864.742676
2.49,1863.705078,974,28212,1903,216,2,162.434952,193.906448,55,3157.025879
3.49,1550.224121,681,27530,1880,539.171753,2.42,149.529968,178.009323,55,4006.19165
2.49,1570.682617,988,28552,1910,461.990387,2,136.895996,163.419373,55,3233.383789
2.59,1561.25769,928,27911,1897,600,2.14,137.526505,164.086334,55,5723.819336
2.99,1508.5,770,26679,1845,413.51413,2.14,138.49086,165.134399,55,3050.979736
2.59,1599.575928,848,25526,1822,600,2.14,140.901825,168.11351,55,5877.185059
2.59,1556.210693,822,28122,1892,600,2.14,137.081924,163.555893,55,5706.810547
2.49,1537.321533,988,28212,1896,495.311676,2,133.988342,159.948364,55,3053.519043
2.49,1577.228638,988,28653,1913,464.549225,2,137.466537,164.100433,55,3248.167236
2.99,1538.470825,810,28252,1892,432,2.14,141.242401,168.415298,55,3266.635742
2.59,1558.769165,916,27671,1877,600,2.14,137.307281,163.824783,55,5717.242676
2.49,1561.047974,877,27801,1882,470.984314,2,136.056259,162.416946,55,3210.081055
2.49,1595.468262,974,28262,1899,468.850037,2,139.056229,165.998154,55,3293.544922
2.74,1553.62207,849,26759,1859,600,2.14,139.021225,165.830109,55,5818.112793
3.19,1592.100098,760,28232,1893,523.443298,2.42,149.127243,177.613464,55,3991.235107
2.99,1549.074707,793,27621,1885,522.683105,2.14,142.215912,169.57608,55,3575.629639
2.99,1575.01001,794,27721,1873,600,2.14,144.596954,172.415222,55,6075.496582
2.99,1547.265991,822,28593,1914,520.531128,2.14,142.049866,169.378098,55,3584.458252
1.8,1700.608154,1339.099976,28636,1910.400024,600,1.66,137.307098,164.210709,55,5410.708984
1.75,1521.330811,1370.300049,28526,1906.300049,600,1.66,122.124832,146.064651,55,4903.259277
1.99,1324.723022,1304.599976,26271,1971.400024,600,1.86,109.29892,130.62149,55,3140.026367
1.79,1520.881104,1328.5,28266,1899.599976,600,1.66,122.654503,146.689301,55,4936.585449
2.99,1565.195801,795,27711,1879,600,2.14,143.695938,171.340866,55,6043.555176
2.99,1605.222778,793,27891,1889,600,2.14,147.370697,175.72258,55,6216.606934
2.99,1537.611328,805,28062,1897,594.574829,2.14,141.163483,168.321198,55,3839.895508
4.99,1244.798828,488,21946,1899,600,2.71,137.434494,163.092377,55,3380.102051
5,1262.23877,488,21596,1897,600,2.71,139.477371,165.514496,55,3425.789795
5,1282.517212,488,21906,1897,600,2.71,141.71814,168.173569,55,3470.325439
4.99,1261.429199,500,22326,1905,600,2.71,139.270615,165.271286,55,3410.681152
4.99,1200.813843,500,21886,1896,600,2.71,132.578262,157.329514,55,3246.78833
4.99,1178.176758,466,24246,1995,600,2.71,130.078964,154.363632,55,3185.581299
4.99,1161.300049,488,21866,1889,600,2.71,128.215652,152.152451,55,3139.949707
3.19,1557.809814,743,27631,1878,540,2.42,145.915375,173.788055,55,3918.526855
3.19,1551.533447,757,28112,1903,540,2.42,145.327484,173.087875,55,3902.739258
2.49,1609.200439,986,28633,1909,477.482208,2,140.253098,167.42691,55,3299.524414
5,1546.256348,523,30216,1954,540,2.71,170.861313,202.75708,55,4143.305664
4.99,1547.405762,523,27941,1882,540,2.71,170.844421,202.739655,55,4143.241699
2.99,1589.841553,806,28082,1886,600,2.14,145.958588,174.038818,55,6050.966309
2.99,1542.998291,822,28212,1896,540,2.14,141.658051,168.910904,55,3566.227051
1.99,1660.581177,1190,27866,1881,600,1.86,137.009583,163.738083,55,4488.837402
3.19,1563.736572,764,28222,1894,540,2.42,146.47052,174.449249,55,3799.785645
3.19,1544.097656,770,28633,1906,472.007721,2.42,144.630997,172.258347,55,3417.574707
3.19,1567.504395,770,28252,1893,540,2.42,146.823441,174.869583,55,3808.941162
3.49,1564.066162,697,28633,1899,575.665405,2.42,150.865143,179.598801,55,3926.602295
3.19,1547.095947,771,28583,1900,432,2.42,144.911835,172.592834,55,3350.749756
2.49,1527.75708,965,27601,1884,411.10202,2,133.154739,158.953232,55,2694.066895
3.49,1521.290771,697,28172,1901,493.253845,2.42,146.739151,174.686966,55,3407.612061
3.49,1563.186646,696,28192,1894,575.99469,2.42,150.780304,179.497803,55,3924.394287
1.99,1429.5,1273,27876,1945,449.237885,1.86,117.943756,140.952789,55,2425.56665
2.99,1574.690063,826,28643,1912,600,2.14,144.567581,172.380188,55,5979.34668
2.89,1574.570068,853,28552,1906,600,2.14,143.092209,170.646652,55,5913.124512
2.99,1536.911865,824,27651,1873,432,2.14,141.099258,168.244629,55,3158.54834
2.99,1534.033447,824,28643,1908,508.458527,2.14,140.835022,167.929535,55,3395.122314
2.99,1569.343262,816,28302,1900,600,2.14,144.076706,171.794876,55,5972.321777
2.89,1561.767334,842,28202,1894,600,2.14,141.928741,169.25914,55,5886.400879
2.49,1534.18335,967,27971,1895,600,2,133.714828,159.621857,55,4801.327148
3.19,1554.681519,743,28703,1900,526.041748,2.42,145.62236,173.439072,55,3851.493652
2.74,1261.300049,894,23773,1901,600,2.14,112.863655,134.628311,55,3380.306152
3.99,1325.692383,591,22811,1862,600,2.42,134.036774,159.449356,55,3499.482178
2.99,1370.466919,811,23262,1893,535.788696,2.14,125.818459,150.024033,55,2983.800293
3.99,1279.219116,606,23172,1897,600,2.42,129.338013,153.859726,55,3319.037354
2.99,1361.841797,789,22601,1873,538.705627,2.14,125.026619,149.079849,55,2961.187744
3.49,1283.74646,689,23262,1875,600,2.42,123.826347,147.410202,55,3219.793457
2.75,1995.669678,883,22901,1875,600,2.14,178.762131,213.231323,53.702652,6657.499023
2.99,1281.857544,676,22911,1870,600,2.14,117.683495,140.32402,55,3083.82251
2.74,1272.422852,884,23512,1892,600,2.14,113.858948,135.815536,55,2967.708008
3.99,1341.873169,593,22901,1872,600,2.42,135.67276,161.395523,55,3615.362793
2.74,1272.572876,894,23462,1894,600,2.14,113.872368,135.831543,55,2893.101807
2.74,1331.419312,883,23472,1894,594.039612,2.14,119.138069,142.112686,55,2946.225586
2.75,1292.041504,891,23743,1899,536.224304,2.14,115.734627,138.050766,55,2673.96582
2.99,1296.229248,792,22941,1876,540,2.14,119.002922,141.897278,55,2693.030273
3.5,1298.407959,693,23382,1891,600,2.42,125.36129,149.235229,55,3231.388184
2.99,1273.432373,809,23442,1894,600,2.14,116.910011,139.401718,55,2773.922607
2.74,1321.544922,863,23753,1901,600,2.14,118.254486,141.058701,55,2921.515869
2.74,1276.980225,893,23432,1888,600,2.14,114.266747,136.301987,55,2806.873047
2.74,1309.771606,894,23763,1907,540,2.14,117.200989,139.802063,55,2639.199463
3.49,1321.045166,693,23432,1893,600,2.42,127.424065,151.693146,55,3205.810791
3.5,1329.800171,701,23733,1894,600,2.42,128.392197,152.843353,55,3226.812988
3.5,1299.767212,693,23553,1891,600,2.42,125.492531,149.391464,55,3162.39917
3.5,1294.420166,701,23753,1896,600,2.42,124.976265,148.776886,55,3096.736328
2.74,1275.121338,861,22941,1868,577.021667,2.14,114.100403,136.103561,55,2525.907959
3.49,1296.858887,696,23542,1891,592.199585,2.42,125.091125,148.915878,55,2844.862793
2.74,1294.370361,880,22991,1873,572.018799,2.14,115.822861,138.158173,55,2553.770996
2.99,1294.750122,807,23873,1906,600,2.14,118.867126,141.735367,55,2872.245117
3.49,1293.630737,677,22951,1864,600,2.42,124.779739,148.545197,55,2821.284912
2.99,1296.948853,818,23673,1908,600,2.14,119.068993,141.976059,55,2826.253174
3.49,1293.310791,671,23803,1892,600,2.42,124.748886,148.508453,55,2794.422119
3.49,1295.929565,676,22831,1866,600,2.42,125.001488,148.809174,55,3005.917969
3.49,1259.599976,693,23763,1896,600,2.42,121.497238,144.637497,55,2677.063721
4.99,1668.366699,474,22851,1872,432,2.71,184.199356,218.587845,52.117447,3677.892334
3.5,1289.453003,671,22681,1868,600,2.42,124.496696,148.205978,55,2903.541016
2.74,1311.93042,880,23412,1901,577.705811,2.14,117.394157,140.032486,55,2579.064453
2.74,1323.33374,893,23773,1903,571.13562,2.14,118.414558,141.249634,55,2590.421631
2.74,1342.622803,880,23232,1885,562.548584,2.14,120.140572,143.308517,55,2628.179932
2.74,1293.570801,898,23883,1919,595.202515,2.14,115.751305,138.072815,55,2570.447266
2.74,1273.422119,894,23763,1906,592.289124,2.14,113.948357,135.92218,55,2501.842285
3.49,1314.688721,678,22901,1874,531.595337,2.42,126.810928,150.963257,55,2646.711426
3.49,1311.35083,697,23553,1887,531.977905,2.42,126.488968,150.579971,55,2639.991699
3.49,1292.901123,678,23743,1900,535.164246,2.42,124.709373,148.461426,55,2602.849121
2.49,1318.596558,951,22951,1886,600,2,114.924927,137.191452,55,2580.339355
2.59,1320.2854,861,23001,1879,184.951385,2.14,116.29998,138.760422,55,2417.813232
2.49,1310.881104,951,22891,1872,600,2,114.25248,136.388702,55,2565.240967
2.49,1292.541382,950,22981,1875,600,2,112.654037,134.48056,55,2529.352295
2.99,1304.224609,807,23432,1895,600,2.14,119.736954,142.772537,55,2887.87793
2.74,1284.845825,863,22971,1878,600,2.14,114.970581,137.141525,55,2756.435303
2.74,1353.216797,880,23432,1891,565.489502,2.14,121.088547,144.439301,55,2735.955811
2.29,1343.552246,1032,22981,1882,539.094482,2,114.600975,136.8479,55,2496.944824
2.29,1285.655273,1030,22821,1880,566.794495,2,109.662537,130.95079,55,2389.345215
2.29,1308.252319,1032,22831,1875,562.251831,2,111.589996,133.252426,55,2431.341064
3.49,1323.433594,696,23563,1886,451.929688,2.42,127.654442,151.967407,55,2540.472412
3.99,1200.354004,604,21486,1889,527.806213,2.42,121.364197,144.374115,55,2428.895508
2.89,1562.937012,837,28122,1902,600,2.14,142.035034,169.38591,55,5709.328125
2.89,1537.38147,822,27671,1873,176.452469,2.14,139.712616,166.616287,55,3221.086914
2.59,1474.327515,992,28332,1946,167.774155,2.14,129.86908,154.950073,55,2967.88916
2.59,1474.787231,982,28292,1946,129.52948,2.14,129.909576,154.998383,55,2766.649414
3.99,1555.940918,546,28062,1901,314.764679,2.42,157.316513,187.142776,55,4039.140381
2.59,1606.731689,917,27651,1881,600,2.14,141.532166,168.865585,55,5643.919922
2.89,1557.23999,839,28252,1896,600,2.14,141.517303,168.768478,55,5663.594238
2.29,1750.070068,1068,28372,1896,-55.302036,2,149.275742,178.253906,55,2764.967041
2.29,1559.359009,1059,27901,1890,135.042191,2,133.008636,158.828964,55,2991.119385
2.49,1576.129395,955,27711,1886,148.032059,2,137.370712,163.986084,55,3116.279541
2.29,1610.199951,976,28362,1904,126.528679,2,137.34523,164.007385,55,3088.641357
2.29,1626.730591,1068,28613,1915,108,2,138.755234,165.691116,55,3120.349854
1.99,1313.149658,1052,23052,1894,500.958252,1.86,108.34404,129.480331,55,2974.466553
2.29,1294.01062,971,23653,1912,317.397217,2,110.375229,131.801834,55,2563.036133
2.29,1260.099976,1054,23683,1911,324,2,107.482758,128.347855,55,2495.869629
2.29,1333.148193,1066,23342,1903,248.067688,2,113.713547,135.788208,55,2538.874268
2.74,1287.314453,895,23623,1892,305.844543,2.14,115.191467,137.405029,55,2740.151855
2.49,1262.199951,995,23282,1885,232.75737,2,110.009567,131.323746,55,2272.265381
2.74,1332.758423,915,24364,1915,271.472443,2.14,119.257889,142.255615,55,2836.882813
2.49,1259.300049,995,24084,1921,203.519394,2,109.756813,131.022018,55,2216.816895
2.74,1285.815308,895,23813,1909,216,2.14,115.057335,137.24501,55,2552.039795
2.49,1373.595093,973,23392,1894,360.870941,2,119.718437,142.913681,55,3108.878418
1.79,1330.409912,1208,23649,1909,273.391693,1.86,107.293571,128.266983,55,2490.615723
2.49,1309.45166,973,23833,1904,173.97731,2,114.127892,136.23999,55,2284.280518
2.49,1337.026001,972,23763,1902,148.830215,2,116.531181,139.108902,55,2297.234131
2.49,1316.027832,881,21338,1813,146.941849,2,114.70105,136.924194,55,2227.148438
2.5,1351.208008,972,23623,1895,368.25238,2,117.892891,140.7323,55,3062.541016
2.49,1292.811157,983,23803,1901,157.240051,2,112.677544,134.508636,55,2187.858154
2.49,1287.10437,881,23583,1894,163.631531,2,112.180161,133.914886,55,2196.880371
2.49,1295.469727,878,23542,1897,184.153641,2,112.909264,134.785248,55,2287.92334
2.49,1294.60022,866,21298,1819,168.327515,2,112.833481,134.694778,55,2236.556885
5.5,1744.193115,444.899994,29116,1922.599976,324,2.74,200.843826,238.15744,47.515671,5682.817383
4.59,1325.292603,550,25589,1948.099976,194.213333,2.71,141.391479,167.878571,55,3109.785889
2,1367.918335,1284.800049,26060,1962.699951,216,1.86,112.990059,135.030548,55,2492.98877
2.29,1360.402588,1079.400024,25399,1930.800049,324,2,116.038269,138.564209,55,2989.252441
3.49,1303.275269,593,22791,1862,216,2.42,125.710022,149.652649,55,2865.095703
2.49,1137.89978,1009,21545,1933,600,2,99.175934,118.391106,55,4045.751953
2.49,1302.22583,954,23202,1890,214.974747,2,113.4981,135.488174,55,2418.812744
2.49,1362.971069,939,22901,1873,360.019226,2,118.792473,141.808334,55,3084.833008
2.49,1291.272095,1305,23302,1889,216,2,112.543404,134.348495,55,2398.466553
2.49,1343.542236,945,22861,1883,163.141449,2,117.099113,139.78688,55,2381.226563
1.79,1307.812744,1337,23368,1900,284.023926,1.86,105.471169,126.088348,55,2459.646729
1.79,1393.373779,1337,23292,1892,175.852783,1.86,112.371414,134.337433,55,2439.659668
2.74,1268.61499,861,22861,1876,195.393097,2.14,113.518211,135.409088,55,2455.655029
2.29,1326.811768,1025,22841,1879,113.211349,2,113.173073,135.142792,55,2191.59082
2.29,1321.924683,1027,22851,1880,114.248062,2,112.75621,134.645035,55,2183.518311
2.99,1311.210693,814,23643,1900,232.905991,2.14,120.378326,143.537292,55,2738.278076
2.99,1290.072754,814,22851,1866,241.895432,2.14,118.437721,141.223343,55,2694.134521
2.59,1285.375366,912,22921,1885,193.960648,2.14,113.224854,135.091415,55,2546.850586
2.74,1284.545898,792,22811,1872,207.257019,2.14,114.943741,137.109512,55,2599.111572
2.49,1289.772949,945,22971,1880,288.085419,2,112.41275,134.192535,55,2650.070801
3.3,1895.187012,708.5,34060,1886.199951,432,2.42,179.455261,213.697159,47.814991,7392.008789
2.3,1429.853027,1048.599976,25579,1910.800049,270.978455,2,122.095161,145.794556,55,3146.702393
3.5,1690,636.799988,29659,1848.900024,108,2.42,163.16951,194.243683,55,4180.217773
3.5,1692.192871,675.400024,29780,1894.800049,108,2.42,163.381241,194.495728,55,4185.64209
3.5,1388.31665,714.799988,25118,1940.699951,139.629333,2.42,134.041962,159.569077,55,2951.391113
2.3,1352.957031,1013.900024,23356,1884.099976,312.774353,2,115.529007,137.953873,55,2977.476074
3.5,1690,637.900024,29710,1850.199951,108,2.42,163.16951,194.243683,55,4180.217773
3.5,1341.643311,708.299988,24888,1933.099976,284.422302,2.42,129.53566,154.204575,55,3298.597656
5.75,1597.806885,411.600006,27956,1895.900024,432,2.74,187.702377,222.508423,50.008873,5322.474609
2.3,1361.102173,1021.299988,23526,1889.800049,308.96991,2,116.224525,138.784393,55,2995.401367
2.3,1356.744629,1060.800049,23476,1920.199951,311.443146,2,115.852432,138.340073,55,2985.811523
2.3,1311.6604,1046.800049,23166,1909.5,171.991226,2,112.002686,133.743073,55,2365.716553
3.5,1744.423096,675.799988,29800,1895.300049,96.449928,2.42,168.424057,200.498917,55,4314.833496
3,1785.899414,741.700012,29138,1847.699951,432,1.9,164.124161,195.834122,55,5638.254883
3.5,1726.863037,677.400024,29870,1897.199951,107.08699,2.42,166.728622,198.480606,55,4271.398438
2.3,1395.862427,1028.699951,24667,1895.599976,289.540527,2,119.192703,142.32872,55,3071.898682
2,1312.799805,1292.699951,25589,1967.900024,136.869324,1.86,108.437271,129.589661,55,2072.50708
2,1292.871094,1363.5,26411,2013.099976,146.285065,1.86,106.791153,127.622452,55,2041.045776
2,1312.489868,1345.900024,26431,2002,137.014511,1.86,108.411674,129.559067,55,2072.017578
2,1399.660278,1364,26421,2013.5,183.050598,1.86,115.611938,138.163879,55,2550.837158
2.99,1535.382813,812,28392,1893,108,2.14,140.958908,168.077255,55,3165.652344
2.99,1549.844238,794,27641,1875,19.946674,2.14,142.28656,169.660324,55,2742.954346
2.99,1521.620483,793,27581,1879,21.325491,2.14,139.695419,166.570709,55,2648.549561
2.99,1530.625366,741,25737,1820,20.867474,2.14,140.522125,167.556458,55,2664.223145
2.99,1536.052368,796,27641,1871,141.35083,2.14,141.020355,168.150543,55,3234.879639
2.61,1557.240234,947,28592,1906,600,2.14,137.46228,164.004395,55,5575.644043
2.49,1600.585205,963,27841,1881,125.861351,2,139.502213,166.530533,55,3219.238281
2.49,1558.31958,965,27921,1896,148.018372,2,135.818466,162.133072,55,3134.229736
2.29,1599.635986,1060,28522,1911,98.306213,2,136.444153,162.931396,55,3121.319336
2.99,1559.30896,795,27460,1883,600,2.14,143.155487,170.696442,55,5837.666992
3.99,1536.821777,519,24064,1764,143.179855,2.42,155.383438,184.843201,55,3490.552979
2.99,1536.272217,809,25006,1889,159.371735,2.14,141.040543,168.174606,55,3309.158691
2.49,1509,974,27731,1881,95.231308,2,131.519928,157.001694,55,2732.06665
2.89,1545.456787,852,28643,1916,144.801636,2.14,140.446487,167.491455,55,3287.816162
1.99,1576.169434,1185,27726,1880,477.022125,1.86,130.045013,155.414841,55,4235.990723
1.99,1584.334473,1190,27806,1883,468.822021,1.86,130.718689,156.21994,55,4257.934082
1.99,1605.242676,1186,27776,1883,432,1.86,132.443771,158.28154,55,4314.125488
1.99,1531.199951,1048,27616,1880,116.27684,1.86,126.334709,150.980698,55,2719.704346
1.99,1487.689819,1272,27816,1936,110.764465,1.86,122.744827,146.690491,55,2535.940674
1.99,1453.209595,1274,27876,1936,600,1.86,119.899971,143.290634,55,3589.926025
1.99,1697.769775,1267,27846,1937,600,1.86,140.077896,167.404968,55,4425.51709
1.99,1517.322998,1267,27816,1933,92.567505,1.86,125.189774,149.612411,55,2568.989258
1.99,1579.297485,1271,27886,1942,472.665894,1.86,130.303101,155.723267,55,4244.396973
2.61,1548.445313,947,28566,1911,145.811035,2.14,136.685928,163.078125,55,3303.966064
2.49,1543.967773,955,28102,1893,60.34409,2,134.567612,160.639862,55,2698.064941
1.99,1602.654053,1185,27836,1881,463.082214,1.86,132.230194,158.026291,55,4307.168457
1.8,1645.130005,1344.099976,28576,1913.400024,600,1.66,132.827789,158.853729,55,5359.678711
2.3,1330.499634,1136.300049,25168,1976.900024,163.569321,1.78,113.611366,135.736389,55,2201.001221
2,1167.782715,1202.900024,20326,1908.900024,163.626022,1.66,96.458855,115.32502,55,1565.927246
2,1657.103027,1188.099976,28066,1899,600,1.66,136.876724,163.648132,55,5577.882813
1.99,1606.751831,1277,27916,1943,432,1.86,132.568268,158.430344,55,4318.181152
1.99,1452.000122,1267,27846,1942,600,1.86,119.800179,143.171387,55,3586.937988
1.99,1472.268799,1267,27836,1937,519.78949,1.86,121.472481,145.169937,55,2876.494629
1.99,1456.887451,1273,27846,1935,497.764038,1.86,120.203415,143.65329,55,2741.313721
2.3,1259.790039,1046.099976,23805,1909,585.390503,2,107.573479,128.454132,55,2316.163818
2.5,1571.671875,956.5,28456,1909,600,1.78,137.128357,163.78717,55,4386.999512
5.16,1405.067017,473,26672,1918,156.688904,3,157.350647,186.464127,55,3452.377197
2,1304.60437,1364.199951,27223,2019,402.177551,1.86,107.76033,128.780685,55,2648.775635
2.5,1641.362061,971.5,28686,1907,530.531921,1.78,143.208847,171.049728,55,4718.933105
6,1702.786865,398.700012,28256,1896,432,2.74,203.993896,241.751877,45.158051,5791.249512
2.49,1478.255127,935,28031,1925,426.722809,2,128.840286,153.802887,55,3666.248047
2.49,1555.03125,936,25867,1871,187.637756,2,135.531876,161.790955,55,3126.977783
2.49,1484.551758,1001,27571,1931,430.862427,2,129.389084,154.458023,55,3681.864502
2.49,1521.760376,978,27100,1902,216,2,132.63208,158.329315,55,3137.028809
2.49,1477.605713,935,26128,1870,196.116333,2,128.783691,153.735306,55,2861.269775
2.89,1547.06604,816,27540,1873,209.931427,2.14,140.592728,167.665878,55,3424.674072
2.89,1560.448242,816,27310,1878,600,2.14,141.808853,169.11618,55,5775.722656
2.89,1542.608398,823,27571,1877,216,2.14,140.187622,167.182755,55,3414.805908
3.19,1533.803589,742,27300,1883,132.644424,2.42,143.666779,171.109955,55,3229.659424
3.19,1520.411133,753,27601,1891,140.151382,2.42,142.412354,169.615891,55,3201.459717
2.69,1559.31897,891,27230,1885,600,2.14,138.805908,165.586319,55,5637.346191
2.59,1581.266357,916,27210,1866,600,2.14,139.289001,166.189224,55,5646.179199
3.19,1546.046387,742,27601,1877,216,2.42,144.813538,172.475754,55,3660.622803
2.59,1549.304565,915,27510,1872,158.020187,2.14,136.473587,162.830063,55,3157.823242
3.19,1505.729492,775,28623,1915,261.230804,2.42,141.037155,167.978012,55,3565.163086
3.19,1529.855835,720,26528,1852,263.020935,2.42,143.297012,170.66954,55,3680.880615
2.59,1555.551147,916,27460,1885,600,2.14,137.023834,163.486572,55,5554.35791
3.19,1545.616699,742,27260,1870,280.253693,2.42,144.773285,172.427811,55,3811.409912
3.19,1556.740234,778,28623,1916,262.954407,2.42,145.815201,173.668747,55,3785.035889
3.19,1572.251465,770,28302,1903,256.951935,2.42,147.268082,175.399155,55,3822.749512
2.74,1571.412109,890,28041,1899,600,2.14,140.613098,167.728973,55,5715.46582
2.99,1588.212524,816,28252,1903,600,2.14,145.809036,173.860474,55,5944.567871
2.49,1578.268066,979,27310,1901,173.696472,2,137.557114,164.208572,55,3173.704102
2.49,1510.906616,939,26398,1872,187.75383,2,131.686096,157.200058,55,2958.761475
2.49,1489.348877,976,27510,1904,198.369186,2,129.80719,154.957123,55,2916.545654
2.49,1534.133301,936,27280,1898,181.13559,2,133.710464,159.616638,55,3000.415039
2.49,1509.257446,1018,28382,1937,215.600235,2,131.542358,157.028473,55,2991.841553
2.49,1508.388062,1024,26178,1868,215.109634,2,131.466583,156.938019,55,2990.11792
2.49,1447.852661,1008,27280,1933,531.006104,2,126.190498,150.639709,55,2789.742432
1.99,1466.312134,1274,27926,1943,600,1.86,120.981018,144.582596,55,3427.285156
1.99,1444.774414,1271,27826,1941,600,1.86,119.204002,142.458908,55,3376.943848
1.99,1442.415771,1371,30216,2001,600,1.86,119.009392,142.226334,55,3753.843506
1.99,1461.854492,1187,26126,1885,600,1.86,120.613228,144.143051,55,3757.427734
1.99,1455.898071,1277,30316,2002,600,1.86,120.12178,143.55574,55,3613.052002
1.99,1466.701782,1201,27526,1924,600,1.86,121.013161,144.621002,55,3639.863281
2.49,1499.932739,938,26188,1866,592.363525,2,130.729645,156.058304,55,3154.417969
2.49,1504.080566,976,27280,1906,590.615295,2,131.091156,156.489838,55,3163.140869
2.49,1503.820679,979,27330,1899,590.72467,2,131.068512,156.462814,55,3162.594238
2.49,1547.195679,1001,27290,1909,432,2,134.848938,160.975708,55,2745.547607
2.49,1478.06543,939,26278,1876,464.095184,2,128.823746,153.783142,55,2622.873535
3.19,1513.755127,778,27310,1870,600,2.42,141.78891,168.873337,55,4748.313965
2.89,1541.289307,753,27300,1875,516.641724,2.14,140.067749,167.039795,55,3197.522217
2.49,1482.143066,1024,28623,1946,533.177734,2,129.179153,154.207397,55,2883.901611
